发表日期	产品名	抓取来源	是否天猫超市	是否天猫	原文地址	店名	内容	标题	内容_维度	内容_属性	内容_情感	内容_正负面
2016/8/25 12:09	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	太超值了..非常好吃！满意的不得了..喜欢，下次有活动再来！好商家值得推荐！大爱	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|价格感知|品牌|产品|产品|产品|价格感知	价格|价格|回头率|喜好度|喜好度|味道|促销活动	值了|值得推荐|再来|喜欢|大爱|好吃|活动	正面|正面|正面|正面|正面|正面|正面
2016/8/25 12:20	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	Planters绅士牌就是好，卖家服务好，全6	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务	售前/后	好	正面
2016/8/25 12:26	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	特别好吃！酥酥脆脆品种多，日期也不错，而去前两千名太实惠了，以前都买柯兰的，这次被这个牌子粉到了～很好～	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|价格感知|安全性|品牌|产品	味道|价格|货期|知名度|口感	好吃|实惠|不错|很好|酥脆	正面|正面|正面|正面|正面
2016/8/25 12:27	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/25 12:29	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	发货到货很快，吃起来也很新鲜，吃完还来购买	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|安全性|品牌	物流|货期|回头率	很快|新鲜|还来	正面|正面|正面
2016/8/25 12:34	绅士牌-花生	京东商城			http://club.jd.com/repay/1347524743_bf91edda-74e8-4975-a376-5e8173ac9295_1.html	麦维坊京东店	一直在买，不错不错～	美国进口休闲零食planters绅士原味花生184g 原味干果年货	品牌	回头率	一直	正面
2016/8/25 12:40	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错哦，买一赠一！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 12:42	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_c62f2504-c9e2-46d5-957f-2f829a92f592_1.html		美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g，好	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g				
2016/8/25 12:45	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	还不错。就是有点碎	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	有点碎	负面
2016/8/25 12:54	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好大的两罐，各种干果都有，香酥味美。我个人很喜欢里面的大杏仁。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品	喜好度|口感	喜欢|香酥	正面|正面
2016/8/25 12:54	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	正！买一送一活动买的！超值！好大一罐！你值得拥有！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|品牌|外包装|价格感知	促销活动|回头率|包装|价格	买一送一|值得拥有|好大一罐|超值	正面|正面|正面|正面
2016/8/25 12:54	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃好吃！超值	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|价格感知	味道|价格	好吃|超值	正面|正面
2016/8/25 12:56	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	吃着有点咸，腰果杏仁比较多。榛子很少。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	有点咸	负面
2016/8/25 12:58	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/25 13:05	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 13:09	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	偏咸。香倒是蛮香的。就是看到评论里好多人买一送一有点羡慕嫉妒恨。现在只送花生了，还是很小一罐。不嗨森~	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品	促销活动|味道	买一送一|偏咸	正面|负面
2016/8/25 13:12	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不知道怎么那么多好评，虽然活动很划算，但比起其他牌子的坚果真的味道差很远，可能进口产品吧，不一样的口味，接受不了	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品|价格感知|价格感知|品牌	味道|味道|价格|促销活动|知名度	一样|差|很划算|活动|差	正面|负面|正面|正面|负面
2016/8/25 13:12	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	超大罐，买一送一	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	促销活动	买一送一	正面
2016/8/25 13:16	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	买一送一很划算，就是偏咸有点盖过了坚果的香。不过还是挺好吃的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品|产品|价格感知	促销活动|味道|味道|价格	买一送一|偏咸|好吃|很划算	正面|负面|正面|正面
2016/8/25 13:18	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	发货物流比较快，抢到了买一赠一，超实惠。两大罐坚果，可以吃很久了。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|价格感知	物流|价格	快|超实惠	正面|正面
2016/8/25 13:20	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道刚刚好，价格实惠。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品	价格|味道	实惠|刚刚好	正面|正面
2016/8/25 13:20	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	美味呀！希望卖家经常搞点优惠活动	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|服务|价格感知	价格|售前/后|促销活动	优惠|NULL|活动	正面|中性|正面
2016/8/25 13:30	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道可以	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	可以	正面
2016/8/25 13:31	绅士牌-花生	天猫商城	天猫超市		http://detail.tmall.com/item.htm?id=536239492964	天猫超市	Good stuff A+++	【天猫超市】美国进口Planters绅士牌墨西哥辣椒花生170g坚果零食				
2016/8/25 13:34	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	聚划算，买给老爸的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	促销活动	聚划算	正面
2016/8/25 13:38	绅士牌-碧根果	天猫商城	天猫超市		http://detail.tmall.com/item.htm?id=536441135571	天猫超市华北站	好吃	【天猫超市】美国进口Planters绅士牌美式盐焗碧根果205g坚果零食	产品	味道	好吃	正面
2016/8/25 13:38	绅士牌-组合	天猫商城	天猫超市		http://detail.tmall.com/item.htm?id=536512282245	天猫超市华北站	好吃	【天猫超市】美国进口Planters绅士精选混合坚果248g（含开心果）	产品	味道	好吃	正面
2016/8/25 13:39	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_061523e6-7c8f-4c0e-932d-2ba89f877f3c_1.html		Okokokokokokok	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g				
2016/8/25 13:43	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	买一送一确实很合适，确实有点咸和油腻，不过相对来说还是比较合适的。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品	促销活动|味道	买一送一|有点咸	正面|负面
2016/8/25 13:57	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道不错，挺好吃的。送的花生老公可爱吃了。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|产品|产品|产品	包装|味道|味道|喜好度	可爱|不错|好吃|爱吃	正面|正面|正面|正面
2016/8/25 13:57	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_2e9a2ff1-3829-48e4-aa7f-062aa301bb92_1.html		好品牌，给孩子买的。只是有点冤，刚买第二天，京东降价20元/盒。原价149元，现价129元	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	品牌|价格感知	知名度|促销活动	好|降价	正面|正面
2016/8/25 14:01	绅士牌-花生	京东商城			http://club.jd.com/repay/3260372_18f033ec-84aa-4fbe-82b0-d617d228391a_1.html		好品牌，两种口味，各买了两盒，孩子喜欢	美国进口 绅士牌（planters) 美式海盐焦糖花生170g	产品|品牌|产品	味道|知名度|喜好度	NULL|好|喜欢	中性|正面|正面
2016/8/25 14:02	绅士牌-花生	京东商城			http://club.jd.com/repay/2999857_382208e6-217f-48df-9523-5c31fd83f94d_1.html		好品牌，两种口味各买了两盒，孩子喜欢	美国进口 绅士牌(Planters)墨西哥辣味花生170g	产品|品牌|产品	味道|知名度|喜好度	NULL|好|喜欢	中性|正面|正面
2016/8/25 14:03	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	看起来就不错 ，，，	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 14:03	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很好吃，买二付一，好合适	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/25 14:14	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_1c580c7a-3838-4248-bf60-f2de9c862d0d_1.html		嗯	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g				
2016/8/25 14:19	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	收到两大罐坚果真是好开心啊  吼吼吼 分量太足了 真是赚到了！迫不及待的打开尝试了 ，好好吃，不用剥壳什么的好方便，多吃坚果补脑，哈哈哈哈  不说了，我要去吃了~~	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|产品|产品|服务	包装|果实|味道|物流	开心|好|好吃|方便	正面|正面|正面|正面
2016/8/25 14:26	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/25 14:30	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	真心来说不太喜欢这味道。还不如原味的呢	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品	味道|喜好度	不太喜欢|喜欢	负面|正面
2016/8/25 14:35	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	还没吃看着不错	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 14:41	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	挺好吃哒！配送个勺子会更好！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|服务	味道|物流	好吃|好	正面|正面
2016/8/25 14:42	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=536361382945	planters绅士旗舰店	辣味的花生与众不同！我喜欢！	卡夫旗下美国进口坚果零食planters绅士牌花生组合甜辣混合装	产品	喜好度	喜欢	正面
2016/8/25 14:42	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	蛮好的，有点碎，谢谢。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	有点碎	负面
2016/8/25 14:57	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	老牌产品。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 15:09	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	偏咸，也不够酥，不过活动价格挺便宜	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品|价格感知	价格|味道|促销活动	便宜|偏咸|活动价	正面|负面|正面
2016/8/25 15:09	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	可能是盐局的关系吧，感觉塑料瓶看上去脏脏的，油味有点重，不过很好味，如果有原味的就更好了。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	脏	负面
2016/8/25 15:11	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	聚划算的时候买的，性价比很高，发货也很快，只是其中一罐碎了好多，打来吃了，脆脆的，个人觉得有点咸了。。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|价格感知|产品|外包装|价格感知|产品	物流|价格|味道|包装|促销活动|口感	很快|高|有点咸|碎了|聚划算|脆脆的	正面|正面|负面|负面|正面|正面
2016/8/25 15:13	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_dc30220d-1f23-49fd-bf34-dcada0f5e77c_1.html		一点不好吃	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	产品	味道	好吃	正面
2016/8/25 15:20	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	挺好的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 15:27	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很棒，迫不及待打开尝了尝，很满意	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 15:29	绅士牌-组合	京东商城			http://club.jd.com/repay/2999859_56177e08-2674-4a0f-a1e7-897021a55862_1.html		味道不错，和国内的有点儿不同	美国进口 绅士牌(Planters)精选混合坚果(巴旦木，腰果，巴西果，碧根果，开心果)248g	产品	味道	不错	正面
2016/8/25 15:31	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	给爸爸买的，老人家比较喜欢淡淡的盐味，下次会继续光顾的。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|产品	回头率|喜好度	会继续光顾|喜欢	正面|正面
2016/8/25 15:45	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道还行，价格实惠，快递给力！满意！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品|服务	价格|味道|物流	实惠|还行|给力	正面|正面|正面
2016/8/25 15:45	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/25 15:49	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 15:58	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	挺好吃，有点碎，不知吃到最后会是什么样，先给个好评吧！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|外包装	味道|包装	好吃|有点碎	正面|负面
2016/8/25 16:16	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	物流快 味道不错 五分好评	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|产品|服务	整体评价|味道|物流	五分|不错|快	正面|正面|正面
2016/8/25 16:18	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很大一罐，口感一般。感觉没那么新鲜。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|安全性	味道|货期	一般|新鲜	负面|正面
2016/8/25 16:25	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	感觉塑料瓶看上去脏脏的，油味有点重	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	脏	负面
2016/8/25 16:27	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	到货非常及时，味道也非常不错，产品时间也很好	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|产品	物流|味道	及时|不错	正面|正面
2016/8/25 16:34	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很好，希望多做活动！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	促销活动	做活动	正面
2016/8/25 16:36	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	东东很棒哦！重点看我照片的背景！哈哈！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 16:36	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	一大盒  吃的好爽	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	好	正面
2016/8/25 16:37	绅士牌-碧根果	天猫商城		天猫	http://detail.tmall.com/item.htm?id=537198283504	planters绅士旗舰店	东东很棒哦！重点看我照片的背景！哈哈！	卡夫旗下美国进口零食坚果Planters绅士牌盐焗碧根果仁205gX2罐				
2016/8/25 16:41	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好大一罐啊，味道一级棒！谢谢送的辣味花生	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|外包装	味道|包装	一级棒|好大一罐	正面|正面
2016/8/25 16:47	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错，营养好！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 16:48	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	第一次买这个牌子的，味道还不错！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|品牌	味道|知名度	还不错|NULL	正面|中性
2016/8/25 16:52	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	快递速度还挺快啊。刚收到 拿回家。打开来拍照给大家看看。日期2016年4月6日。保质期一年的。买的时候最担心收到货会不会反油（就是那种猪大油的味道）。吃了两个感觉不错。老公说没有怪味。咸咸的 我怀孕了 吃点吧。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	安全性|服务|服务|安全性	货期|物流|物流|货期	NULL|NULL|挺快|NULL	中性|中性|正面|中性
2016/8/25 16:54	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好大一瓶，过瘾！酥脆可口，很好吃。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品	味道|口感	好吃|酥脆	正面|正面
2016/8/25 16:56	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	真的好吃      很大一罐     还送了小罐的花生	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|外包装	味道|包装	好吃|大	正面|正面
2016/8/25 17:05	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	蛮好吃的，很实惠	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|价格感知	味道|价格	好吃|实惠	正面|正面
2016/8/25 17:08	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	聚划算活动太给力了、今天收到货、麻麻很喜欢！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|产品|服务|价格感知	物流|喜好度|物流|促销活动	NULL|喜欢|给力|聚划算	中性|正面|正面|正面
2016/8/25 17:15	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很好吃啊，到货非常快	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|产品	物流|味道	非常快|好吃	正面|正面
2016/8/25 17:16	绅士牌-花生	一号店			http://club.yhd.com/review/21291438.html	麦维坊专营店	味道不错，好吃，还会再买！	绅士 Planters原味烘烤花生453g 坚果炒货美国进口 休闲食品 零食 小吃	产品|产品|品牌	味道|味道|回头率	不错|好吃|还会再买	正面|正面|正面
2016/8/25 17:30	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很不错的，太好吃了，聚划算买一赠一朝值啊，一家人都喜欢吃。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品|价格感知	喜好度|味道|促销活动	喜欢|好吃|聚划算	正面|正面|正面
2016/8/25 17:30	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	东西很新鲜，味道不错	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|安全性	味道|货期	不错|新鲜	正面|正面
2016/8/25 17:32	绅士牌-组合	淘宝网			http://item.taobao.com/item.htm?id=537270133492	西峡仲景香菇酱	都是咸花生，还这么贵，不划算。其他都很好	包邮 美国进口 绅士牌什锦果仁292g 综合混合坚果零食小吃 无添加	价格感知|价格感知	价格|价格	不划算|贵	负面|负面
2016/8/25 17:33	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	超级好吃的坚果，大品牌就是不一样，盐焗口味香香的，个大不碎。真是超赞5分	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品|品牌|产品|产品	果实|味道|知名度|味道|气味	个大|NULL|大品牌|好吃|香香的	正面|中性|正面|正面|正面
2016/8/25 17:44	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	收到货啦！嗯进口条码，然后还有小礼物送，包装也很好，味道试过了，很喜欢。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|外包装|产品|产品|价格感知	物流|包装|味道|喜好度|促销活动	NULL|很好|NULL|喜欢|小礼物	中性|正面|中性|正面|正面
2016/8/25 17:48	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	除了满意，我不知道说什么好。超级开心	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 17:48	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	前一分钟抢的，买一送一好划算，吃点儿坚果身体好，就是还是觉得好腻，每天只能吃一点儿。实惠	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|价格感知|价格感知	促销活动|价格|价格	买一送一|划算|实惠	正面|正面|正面
2016/8/25 17:48	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃，大爱	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品	喜好度|味道	大爱|好吃	正面|正面
2016/8/25 17:48	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	进口的就是不一样，好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/25 17:51	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	量足、个大、味美，有一种吃了就不想停的感觉?，店家还送了一罐花生味道也不错。给好评	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品|服务|产品	果实|味道|售前/后|气味	个大|不错|不错|不错	正面|正面|正面|正面
2016/8/25 18:04	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	真的很大一罐，还送了一小罐花生	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	NULL	中性
2016/8/25 18:06	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	活动买的，很划算，也很好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|价格感知|价格感知	味道|价格|促销活动	好吃|很划算|活动	正面|正面|正面
2016/8/25 18:17	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	量很大，价格优惠，就是腰果不大脆，买给宝宝吃，有点硬	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	价格	价格优惠	正面
2016/8/25 18:18	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/25 18:20	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	坚果便宜！实惠！好吃！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品|价格感知	价格|味道|价格	便宜|好吃|实惠	正面|正面|正面
2016/8/25 18:22	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
